file	title	source	site	artist	category	page_title
老师我想你.txt	老师我想你	jianpucn-474501	jianpucn	王莹		老师我想你（合唱版） 王莹 歌谱简谱网
又听到那首歌.txt	又听到那首歌	jianpucn-474510	jianpucn	邓丽君		又听到那首歌 邓丽君 歌谱简谱网
锦绣中华.txt	锦绣中华	jianpucn-474562	jianpucn	张也		锦绣中华（亦弛记谱） 张也 歌谱简谱网
长城牧歌.txt	长城牧歌	jianpucn-474624	jianpucn	降央卓玛		长城牧歌（民通唱法） 降央卓玛 歌谱简谱网
因为祖国.txt	因为祖国	jianpucn-474678	jianpucn	杨洪基		因为祖国（电视剧《外交风云》主题曲） 杨洪基 歌谱简谱网
爱你一切.txt	爱你一切	jianpucn-474771	jianpucn	BEYOND		爱你一切 BEYOND 歌谱简谱网
盼星星盼月亮.txt	盼星星盼月亮	jianpucn-474801	jianpucn	徐子崴 罗姣		盼星星盼月亮(合唱版) 徐子崴 罗姣 歌谱简谱网
驼铃.txt	驼铃	jianpucn-474817	jianpucn	蒋大为		驼铃（二胡G调弓指法 ） 蒋大为 歌谱简谱网
情怨.txt	情怨	jianpucn-475024	jianpucn	刘欢		情怨（重编版） 刘欢 歌谱简谱网
美丽草原我的家－无伴奏合唱.txt	美丽草原我的家－无伴奏合唱	jianpucn-475090	jianpucn	薄子新改编		美丽草原我的家－无伴奏合唱 薄子新改编 歌谱简谱网
丰收中国年.txt	丰收中国年	jianpucn-475381	jianpucn	朱 海 词 子 山 曲 弦声编配		丰收中国年（混声合唱） 朱 海 词 子 山 曲 弦声编配 歌谱简谱网
苹果香.txt	苹果香	jianpucn-475453	jianpucn	狼戈		苹果香 狼戈 歌谱简谱网
菜园子.txt	菜园子	jianpucn-475520	jianpucn	崔宸杰		菜园子 崔宸杰 歌谱简谱网
小重山.txt	小重山	jianpucn-475594	jianpucn	winky诗 云之泣		小重山 winky诗 云之泣 歌谱简谱网
忘情酒.txt	忘情酒	jianpucn-475596	jianpucn	戴尚辉		忘情酒 戴尚辉 歌谱简谱网
八角树.txt	八角树	jianpucn-475601	jianpucn	马晓宏		八角树 马晓宏 歌谱简谱网
青原赋_&nbsp;&nbsp;.txt	青原赋	jianpucn-475606	jianpucn	李萍		青原赋 李萍 歌谱简谱网
男儿泉.txt	男儿泉	jianpucn-475607	jianpucn	武书明		男儿泉 武书明 歌谱简谱网
中秋情_&nbsp;&nbsp;.txt	中秋情	jianpucn-475610	jianpucn	邹希梅		中秋情 邹希梅 歌谱简谱网
舀河浜.txt	舀河浜	jianpucn-475614	jianpucn	朱国鑫词曲		舀河浜 朱国鑫词曲 歌谱简谱网
学电脑.txt	学电脑	jianpucn-475615	jianpucn	朱国鑫词曲		学电脑 朱国鑫词曲 歌谱简谱网
陆北大.txt	陆北大	jianpucn-475623	jianpucn	朱国鑫词曲		陆北大 朱国鑫词曲 歌谱简谱网
小上海.txt	小上海	jianpucn-475628	jianpucn	朱国鑫词曲		小上海 朱国鑫词曲 歌谱简谱网
上海人.txt	上海人	jianpucn-475629	jianpucn	朱国鑫词曲		上海人 朱国鑫词曲 歌谱简谱网
木叶情.txt	木叶情	jianpucn-475637	jianpucn	杨文		木叶情 杨文 歌谱简谱网
学厨艺.txt	学厨艺	jianpucn-475660	jianpucn	朱国鑫词曲		学厨艺 朱国鑫词曲 歌谱简谱网
学工歌.txt	学工歌	jianpucn-475663	jianpucn	朱国鑫词曲		学工歌 朱国鑫词曲 歌谱简谱网
我的梦.txt	我的梦	jianpucn-475668	jianpucn	张靓颖		我的梦 张靓颖 歌谱简谱网
黑暗的沉思.txt	黑暗的沉思	jianpucn-475684	jianpucn	齐秦		黑暗的沉思 齐秦 歌谱简谱网
苕乡情.txt	苕乡情	jianpucn-475699	jianpucn	朱朝永 陈春阳		苕乡情 朱朝永 陈春阳 歌谱简谱网
少年游_&nbsp;&nbsp;.txt	少年游	jianpucn-475749	jianpucn	孙艺桐		少年游 孙艺桐 歌谱简谱网
正在想你哟.txt	正在想你哟	jianpucn-475765	jianpucn	田信国		正在想你哟 田信国 歌谱简谱网
寄明月.txt	寄明月	jianpucn-475792	jianpucn	SING女团		寄明月 SING女团 歌谱简谱网
当兵乐.txt	当兵乐	jianpucn-475802	jianpucn	杨会林		当兵乐 杨会林 歌谱简谱网
美丽的哨卡.txt	美丽的哨卡	jianpucn-475803	jianpucn	杨会林		美丽的哨卡 杨会林 歌谱简谱网
铁血战歌.txt	铁血战歌	jianpucn-475804	jianpucn	杨会林		铁血战歌 杨会林 歌谱简谱网
中华你我他.txt	中华你我他	jianpucn-475805	jianpucn	杨会林		中华你我他 杨会林 歌谱简谱网
一念暖阳.txt	一念暖阳	jianpucn-475807	jianpucn	刘琼、通城罗杰		一念暖阳 刘琼、通城罗杰 歌谱简谱网
风沙胡杨林.txt	风沙胡杨林	jianpucn-475809	jianpucn	蒋立德		风沙胡杨林 蒋立德 歌谱简谱网
梦中女神.txt	梦中女神	jianpucn-475810	jianpucn	蒋立德		梦中女神 蒋立德 歌谱简谱网
人生咏叹调.txt	人生咏叹调	jianpucn-475811	jianpucn	蒋立德		人生咏叹调 蒋立德 歌谱简谱网
远方的故乡.txt	远方的故乡	jianpucn-475817	jianpucn	吐嘎		远方的故乡 吐嘎 歌谱简谱网
今天真好.txt	今天真好	jianpucn-475818	jianpucn	罗娇		今天真好 罗娇 歌谱简谱网
意难平.txt	意难平	jianpucn-475825	jianpucn	银临		意难平 银临 歌谱简谱网
新年祝福.txt	新年祝福	jianpucn-475826	jianpucn	蒋立德		新年祝福 蒋立德 歌谱简谱网
腊梅花开.txt	腊梅花开	jianpucn-475827	jianpucn	蒋立德		腊梅花开 蒋立德 歌谱简谱网
回家过年.txt	回家过年	jianpucn-475833	jianpucn	蔡献华 李传永		回家过年 蔡献华 李传永 歌谱简谱网
梦通新时代.txt	梦通新时代	jianpucn-475836	jianpucn	王丽达		梦通新时代 王丽达 歌谱简谱网
宾至房山.txt	宾至房山	jianpucn-475838	jianpucn	赵国刚		宾至房山 赵国刚 歌谱简谱网
共进新朝代.txt	共进新朝代	jianpucn-475839	jianpucn	郑振华-华鸣音乐		共进新朝代 郑振华-华鸣音乐 歌谱简谱网
今生不再.txt	今生不再	jianpucn-475846	jianpucn	黎明		今生不再 黎明 歌谱简谱网
江城子桑农.txt	江城子桑农	jianpucn-475849	jianpucn	桑农苏轼		江城子桑农 桑农苏轼 歌谱简谱网
思绪飞扬.txt	思绪飞扬	jianpucn-475851	jianpucn	蒋立德		思绪飞扬 蒋立德 歌谱简谱网
天峰山情.txt	天峰山情	jianpucn-475852	jianpucn	蒋立德		天峰山情 蒋立德 歌谱简谱网
彝寨山茶红.txt	彝寨山茶红	jianpucn-475853	jianpucn	蒋立德		彝寨山茶红 蒋立德 歌谱简谱网
金色葵花海.txt	金色葵花海	jianpucn-475854	jianpucn	蒋立德		金色葵花海 蒋立德 歌谱简谱网
激情岁月.txt	激情岁月	jianpucn-475855	jianpucn	蒋立德		激情岁月 蒋立德 歌谱简谱网
我是有钱人.txt	我是有钱人	jianpucn-475857	jianpucn	任贤齐		我是有钱人 任贤齐 歌谱简谱网
风华十五栽.txt	风华十五栽	jianpucn-475859	jianpucn	词曲：熊达明		风华十五栽 词曲：熊达明 歌谱简谱网
我的老师.txt	我的老师	jianpucn-475865	jianpucn	蔡献华		我的老师 蔡献华 歌谱简谱网
胭脂妆.txt	胭脂妆	jianpucn-475872	jianpucn	树屋女孩		胭脂妆 树屋女孩 歌谱简谱网
雨中百合花.txt	雨中百合花	jianpucn-475878	jianpucn	蒋立德		雨中百合花 蒋立德 歌谱简谱网
青春之火.txt	青春之火	jianpucn-475879	jianpucn	蒋立德		青春之火 蒋立德 歌谱简谱网
有缘的人.txt	有缘的人	jianpucn-475880	jianpucn	蒋立德		有缘的人 蒋立德 歌谱简谱网
被你感动.txt	被你感动	jianpucn-475881	jianpucn	董春英		被你感动 董春英 歌谱简谱网
和平鸽哨.txt	和平鸽哨	jianpucn-475882	jianpucn	薛建成		和平鸽哨 薛建成 歌谱简谱网
学校之歌.txt	学校之歌	jianpucn-475889	jianpucn	白云前		学校之歌 白云前 歌谱简谱网
太湖水.txt	太湖水	jianpucn-475893	jianpucn	蒋立德		太湖水 蒋立德 歌谱简谱网
人间共鸣.txt	人间共鸣	jianpucn-475894	jianpucn	李健		人间共鸣 李健 歌谱简谱网
宜昌队.txt	宜昌队	jianpucn-475898	jianpucn	蒋蒋		宜昌队 蒋蒋 歌谱简谱网
大美乡村.txt	大美乡村	jianpucn-475906	jianpucn	毛红波		大美乡村 毛红波 歌谱简谱网
尖兵战歌.txt	尖兵战歌	jianpucn-475908	jianpucn	孟庆宇作曲		尖兵战歌 孟庆宇作曲 歌谱简谱网
目瑙纵歌.txt	目瑙纵歌	jianpucn-475909	jianpucn	管乐小合奏总谱		目瑙纵歌 管乐小合奏总谱 歌谱简谱网
牙刷小卫士.txt	牙刷小卫士	jianpucn-475915	jianpucn	浅浅		牙刷小卫士 浅浅 歌谱简谱网
推车歌.txt	推车歌	jianpucn-475917	jianpucn	焦阳		推车歌 焦阳 歌谱简谱网
太行之歌.txt	太行之歌	jianpucn-475921	jianpucn	乌延永安		太行之歌 乌延永安 歌谱简谱网
亲人子弟兵.txt	亲人子弟兵	jianpucn-475922	jianpucn	乌延永安		亲人子弟兵 乌延永安 歌谱简谱网
童年的家.txt	童年的家	jianpucn-475925	jianpucn	明月听松		童年的家 明月听松 歌谱简谱网
看未来.txt	看未来	jianpucn-68867	jianpucn	有什么不一样		看未来有什么不一样 歌谱简谱网
风雨彩虹.txt	风雨彩虹	jianpucn-90328	jianpucn	铿锵玫瑰		风雨彩虹 铿锵玫瑰 歌谱简谱网
秋千.txt	秋千	jianpujia-10021	jianpujia	程琳	儿歌	秋千（少儿歌曲）简谱(歌词)_程琳演唱_岭南印象曲谱-免费下载-简谱之家
童年的小摇车.txt	童年的小摇车	jianpujia-10022	jianpujia	程琳	儿歌	童年的小摇车（少儿歌曲）简谱(歌词)_程琳演唱_岭南印象曲谱-免费下载-简谱之家
草原，我生命的摇篮.txt	草原，我生命的摇篮	jianpujia-100308	jianpujia		草原	草原，我生命的摇篮简谱_张宝兴词/赵吕森曲-免费下载-简谱之家
怀念你啊，草原.txt	怀念你啊，草原	jianpujia-101359	jianpujia		草原	怀念你啊，草原简谱_孟庆良词/孟庆良曲-免费下载-简谱之家
草原，我思恋的故乡.txt	草原，我思恋的故乡	jianpujia-101905	jianpujia		草原	草原，我思恋的故乡简谱_午耶词/齐峰曲-免费下载-简谱之家
诗的草原_画的草原.txt	诗的草原_画的草原	jianpujia-104118	jianpujia		草原	诗的草原_画的草原简谱_程建林词_崔美子曲-免费下载-简谱之家
多情的月光.txt	多情的月光	jianpujia-10425	jianpujia	正月十五	儿歌	多情的月光简谱(歌词)_正月十五演唱_桃李醉春风记谱-免费下载-简谱之家
草原，我永远的家乡.txt	草原，我永远的家乡	jianpujia-104584	jianpujia		草原	草原，我永远的家乡简谱_阿古拉泰词/陈剑雄曲-免费下载-简谱之家
烟雨.txt	烟雨	jianpujia-10484	jianpujia	小曲儿	儿歌	烟雨简谱(歌词)_小曲儿演唱_桃李醉春风记谱-免费下载-简谱之家
草原，我眷恋的故乡_3.txt	草原，我眷恋的故乡	jianpujia-105725	jianpujia		草原	草原，我眷恋的故乡简谱_张建中词_李延烈曲-免费下载-简谱之家
草原，我眷恋的故乡_6.txt	草原，我眷恋的故乡	jianpujia-105823	jianpujia		草原	草原，我眷恋的故乡简谱_张建中词_逸夫曲-免费下载-简谱之家
草原，我眷恋的故乡_2.txt	草原，我眷恋的故乡	jianpujia-105829	jianpujia		草原	草原，我眷恋的故乡简谱_张建中词_戴阿鹏曲-免费下载-简谱之家
草原，我眷恋的故乡_5.txt	草原，我眷恋的故乡	jianpujia-105833	jianpujia		草原	草原，我眷恋的故乡简谱_张建中词_粱恒杰曲-免费下载-简谱之家
草原，我眷恋的故乡.txt	草原，我眷恋的故乡	jianpujia-105842	jianpujia		草原	草原，我眷恋的故乡简谱_张建中词_严清和曲-免费下载-简谱之家
草原名字_2.txt	草原名字	jianpujia-116335	jianpujia	刘建明	草原	草原名字简谱_刘建明演唱_草原名字创作背景-免费下载-简谱之家
梦永远在草原_2.txt	梦永远在草原	jianpujia-120742	jianpujia		草原	梦永远在草原简谱_草原大哈词/草原丁喜-免费下载-简谱之家
夏夜的红玫瑰.txt	夏夜的红玫瑰	jianpujia-122418	jianpujia		草原	夏夜的红玫瑰简谱_1=F4/4__委婉深情地草原江枫渔火(男)草原龙梅(女)草原丁喜老师(萨克斯伴奏曲)_-免费下载-简谱之家
村居.txt	村居	jianpujia-12594	jianpujia	小海龟	儿歌	村居简谱(歌词)_小海龟演唱组演唱_桃李醉春风记谱-免费下载-简谱之家
春晓.txt	春晓	jianpujia-12596	jianpujia	戴梓伊	儿歌	春晓简谱(歌词)_戴梓伊演唱_桃李醉春风记谱-免费下载-简谱之家
出塞.txt	出塞	jianpujia-12599	jianpujia	小海龟	儿歌	出塞简谱(歌词)_小海龟演唱组演唱_桃李醉春风记谱-免费下载-简谱之家
游子吟.txt	游子吟	jianpujia-12650	jianpujia	小海龟	儿歌	游子吟简谱(歌词)_小海龟演唱组演唱_桃李醉春风记谱-免费下载-简谱之家
一字诗.txt	一字诗	jianpujia-12662	jianpujia	银河少年艺术团	儿歌	一字诗简谱(歌词)_银河少年艺术团演唱_桃李醉春风记谱-免费下载-简谱之家
谷建芬新学堂儿歌系列：长相思.txt	谷建芬新学堂儿歌系列：长相思	jianpujia-12663	jianpujia	银河少年艺术团	儿歌	谷建芬新学堂儿歌系列：长相思简谱(歌词)_银河少年艺术团演唱_桃李醉春风记谱-免费下载-简谱之家
寻胡隐君.txt	寻胡隐君	jianpujia-12665	jianpujia	小海龟	儿歌	寻胡隐君简谱(歌词)_小海龟演唱组演唱_桃李醉春风记谱-免费下载-简谱之家
长歌行.txt	长歌行	jianpujia-12666	jianpujia	银河少年艺术团	儿歌	长歌行简谱(歌词)_银河少年艺术团演唱_桃李醉春风记谱-免费下载-简谱之家
晓窗.txt	晓窗	jianpujia-12667	jianpujia	小海龟	儿歌	晓窗简谱(歌词)_小海龟演唱组演唱_桃李醉春风记谱-免费下载-简谱之家
相思.txt	相思	jianpujia-12669	jianpujia	银河少年艺术团	儿歌	相思简谱(歌词)_银河少年艺术团演唱_桃李醉春风记谱-免费下载-简谱之家
悯农.txt	悯农	jianpujia-12677	jianpujia	中央银河少年艺术团	儿歌	悯农简谱(歌词)_中央银河少年艺术团演唱_桃李醉春风记谱-免费下载-简谱之家
三字经.txt	三字经	jianpujia-12678	jianpujia	金帆合唱团	儿歌	三字经简谱(歌词)_金帆合唱团演唱_桃李醉春风记谱-免费下载-简谱之家
清明.txt	清明	jianpujia-12682	jianpujia	小海龟	儿歌	清明简谱(歌词)_小海龟演唱组演唱_桃李醉春风记谱-免费下载-简谱之家
静夜思.txt	静夜思	jianpujia-12683	jianpujia	小海龟	儿歌	静夜思简谱(歌词)_小海龟演唱组演唱_桃李醉春风记谱-免费下载-简谱之家
谷建芬新学堂儿歌系列：千字文.txt	谷建芬新学堂儿歌系列：千字文	jianpujia-12684	jianpujia		儿歌	谷建芬新学堂儿歌系列：千字文简谱(歌词)_演唱_桃李醉春风记谱-免费下载-简谱之家
七步诗.txt	七步诗	jianpujia-12686	jianpujia	小海龟	儿歌	七步诗简谱(歌词)_小海龟演唱组演唱_桃李醉春风记谱-免费下载-简谱之家
格言联壁.txt	格言联壁	jianpujia-12687	jianpujia	银河少年艺术团	儿歌	格言联壁简谱(歌词)_银河少年艺术团演唱_桃李醉春风记谱-免费下载-简谱之家
明日歌.txt	明日歌	jianpujia-12688	jianpujia	银河少年艺术团	儿歌	明日歌简谱(歌词)_银河少年艺术团演唱_桃李醉春风记谱-免费下载-简谱之家
赋得古原草送别.txt	赋得古原草送别	jianpujia-12689	jianpujia	小海龟	儿歌	赋得古原草送别简谱(歌词)_小海龟演唱组演唱_桃李醉春风记谱-免费下载-简谱之家
读唐诗.txt	读唐诗	jianpujia-12694	jianpujia	金帆合唱团	儿歌	读唐诗简谱(歌词)_金帆合唱团演唱_桃李醉春风记谱-免费下载-简谱之家
弟子规.txt	弟子规	jianpujia-12696	jianpujia	金帆合唱团	儿歌	弟子规简谱(歌词)_金帆合唱团演唱_桃李醉春风记谱-免费下载-简谱之家
登鹳雀楼.txt	登鹳雀楼	jianpujia-12699	jianpujia	小海龟	儿歌	登鹳雀楼简谱(歌词)_小海龟演唱组演唱_桃李醉春风记谱-免费下载-简谱之家
时光隧道.txt	时光隧道	jianpujia-13086	jianpujia	陈奕迅		时光隧道简谱(歌词)_陈奕迅演唱_桃李醉春风记谱-免费下载-简谱之家
钗头凤.txt	钗头凤	jianpujia-13115	jianpujia	薛之谦		钗头凤简谱(歌词)_薛之谦演唱_桃李醉春风记谱-免费下载-简谱之家
增广贤文.txt	增广贤文	jianpujia-13159	jianpujia	小海龟	儿歌	增广贤文简谱(歌词)_小海龟演唱组演唱_桃李醉春风记谱-免费下载-简谱之家
道德经.txt	道德经	jianpujia-13162	jianpujia	小海龟	儿歌	道德经简谱(歌词)_小海龟演唱组演唱_桃李醉春风记谱-免费下载-简谱之家
论语.txt	论语	jianpujia-13165	jianpujia	小海龟	儿歌	论语简谱(歌词)_小海龟演唱组演唱_桃李醉春风记谱-免费下载-简谱之家
声律启蒙.txt	声律启蒙	jianpujia-13169	jianpujia	小海龟	儿歌	声律启蒙简谱(歌词)_小海龟演唱组演唱_桃李醉春风记谱-免费下载-简谱之家
小儿语_2.txt	小儿语	jianpujia-13170	jianpujia	小海龟	儿歌	小儿语简谱(歌词)_小海龟演唱组演唱_桃李醉春风记谱-免费下载-简谱之家
百家姓.txt	百家姓	jianpujia-13171	jianpujia	小海龟	儿歌	百家姓简谱(歌词)_小海龟演唱组演唱_桃李醉春风记谱-免费下载-简谱之家
终于结束的起点.txt	终于结束的起点	jianpujia-13196	jianpujia	五月天		终于结束的起点简谱(歌词)_五月天演唱_桃李醉春风记谱-免费下载-简谱之家
最佳损友.txt	最佳损友	jianpujia-13359	jianpujia	陈奕迅		最佳损友简谱(歌词)_陈奕迅演唱_桃李醉春风记谱-免费下载-简谱之家
红玫瑰.txt	红玫瑰	jianpujia-13525	jianpujia	张碧晨		红玫瑰简谱(歌词)_张碧晨演唱_桃李醉春风记谱-免费下载-简谱之家
草原_3.txt	草原	jianpujia-135505	jianpujia		草原	草原简谱_海哥_词曲-免费下载-简谱之家
芬芳一生.txt	芬芳一生	jianpujia-13622	jianpujia	刘惜君毛不易		芬芳一生简谱(歌词)_刘惜君毛不易演唱_桃李醉春风记谱-免费下载-简谱之家
夏至未至.txt	夏至未至	jianpujia-13763	jianpujia	胡夏		夏至未至简谱(歌词)_胡夏演唱_电视剧_夏至未至_同名主题曲-免费下载-简谱之家
项羽虞姬.txt	项羽虞姬	jianpujia-13823	jianpujia	毛不易		项羽虞姬简谱(歌词)_毛不易演唱__王者荣耀_项羽虞姬英雄主打歌-免费下载-简谱之家
相恋不如失恋.txt	相恋不如失恋	jianpujia-13851	jianpujia	陈瑞王不火		相恋不如失恋简谱(歌词)_陈瑞王不火演唱_桃李醉春风记谱-免费下载-简谱之家
一程山盟一程海誓.txt	一程山盟一程海誓	jianpujia-13860	jianpujia	陈瑞王不火		一程山盟一程海誓简谱(歌词)_陈瑞王不火演唱_桃李醉春风记谱-免费下载-简谱之家
草原，我灵魂回归的天堂.txt	草原，我灵魂回归的天堂	jianpujia-138709	jianpujia		草原	草原，我灵魂回归的天堂简谱_张晓宏词/吴雄曲-免费下载-简谱之家
请记住我.txt	请记住我	jianpujia-13894	jianpujia	毛不易		请记住我简谱(歌词)_毛不易演唱__寻梦环游记_中文主题曲-免费下载-简谱之家
狐狸.txt	狐狸	jianpujia-13895	jianpujia	薛之谦		狐狸简谱(歌词)_薛之谦演唱_桃李醉春风记谱-免费下载-简谱之家
无问.txt	无问	jianpujia-13932	jianpujia	毛不易		无问简谱(歌词)_毛不易演唱_电影_无问西东_宣传曲-免费下载-简谱之家
女儿国.txt	女儿国	jianpujia-14047	jianpujia	张靓颖/李荣浩		女儿国简谱(歌词)_张靓颖/李荣浩演唱_电影_西游记女儿国_主题曲-免费下载-简谱之家
一纸情书.txt	一纸情书	jianpujia-14335	jianpujia	毛不易岳云鹏		一纸情书简谱(歌词)_毛不易岳云鹏演唱_桃李醉春风记谱-免费下载-简谱之家
约定.txt	约定	jianpujia-14374	jianpujia	陈奕迅		约定简谱(歌词)_陈奕迅演唱_桃李醉春风记谱-免费下载-简谱之家
采蘑菇的小姑娘.txt	采蘑菇的小姑娘	jianpujia-14539	jianpujia		儿歌	采蘑菇的小姑娘简谱_多一些淘气，多一些乐趣，多一些自在-免费下载-简谱之家
月亮代表我的心超简单版钢琴.txt	月亮代表我的心超简单版钢琴	jianpujia-148393	jianpujia	邓丽君		月亮代表我的心超简单版钢琴简谱_邓丽君演唱-免费下载-简谱之家
勇敢的鄂伦春钢琴.txt	勇敢的鄂伦春钢琴	jianpujia-148456	jianpujia		民歌	勇敢的鄂伦春钢琴简谱_民歌演唱-免费下载-简谱之家
风铃叮叮当钢琴.txt	风铃叮叮当钢琴	jianpujia-148525	jianpujia		儿歌	风铃叮叮当钢琴简谱_儿歌演唱-免费下载-简谱之家
丑小鸭钢琴_2.txt	丑小鸭钢琴	jianpujia-148573	jianpujia		儿歌	丑小鸭钢琴简谱_儿歌演唱-免费下载-简谱之家
外婆桥钢琴.txt	外婆桥钢琴	jianpujia-148630	jianpujia		儿歌	外婆桥钢琴简谱_儿歌演唱-免费下载-简谱之家
我不愿让你一个人钢琴.txt	我不愿让你一个人钢琴	jianpujia-148641	jianpujia	五月天		我不愿让你一个人钢琴简谱_五月天演唱-免费下载-简谱之家
小城故事钢琴.txt	小城故事钢琴	jianpujia-148668	jianpujia	邓丽君		小城故事钢琴简谱_邓丽君演唱-免费下载-简谱之家
小星星广告版钢琴.txt	小星星广告版钢琴	jianpujia-148698	jianpujia		儿歌	小星星广告版钢琴简谱_儿歌演唱-免费下载-简谱之家
笑忘书钢琴.txt	笑忘书钢琴	jianpujia-148878	jianpujia	李荣浩		笑忘书钢琴简谱_李荣浩演唱-免费下载-简谱之家
江湖钢琴.txt	江湖钢琴	jianpujia-149000	jianpujia	许嵩		江湖钢琴简谱_许嵩演唱-免费下载-简谱之家
我好像在哪见过你钢琴.txt	我好像在哪见过你钢琴	jianpujia-149003	jianpujia	薛之谦		我好像在哪见过你钢琴简谱_薛之谦演唱-免费下载-简谱之家
下雨了钢琴.txt	下雨了钢琴	jianpujia-149011	jianpujia	薛之谦		下雨了钢琴简谱_薛之谦演唱-免费下载-简谱之家
不说钢琴.txt	不说钢琴	jianpujia-149014	jianpujia	李荣浩		不说钢琴简谱_李荣浩演唱-免费下载-简谱之家
火星人来过钢琴.txt	火星人来过钢琴	jianpujia-149077	jianpujia	薛之谦		火星人来过钢琴简谱_薛之谦演唱-免费下载-简谱之家
高尚钢琴.txt	高尚钢琴	jianpujia-149384	jianpujia	薛之谦		高尚钢琴简谱_薛之谦演唱-免费下载-简谱之家
温柔钢琴.txt	温柔钢琴	jianpujia-149406	jianpujia	五月天		温柔钢琴简谱_五月天演唱-免费下载-简谱之家
丑八怪钢琴.txt	丑八怪钢琴	jianpujia-149454	jianpujia	薛之谦		丑八怪钢琴简谱_薛之谦演唱-免费下载-简谱之家
深夜书店钢琴.txt	深夜书店钢琴	jianpujia-149467	jianpujia	许嵩 洛天依		深夜书店钢琴简谱_许嵩_洛天依演唱-免费下载-简谱之家
动物世界钢琴.txt	动物世界钢琴	jianpujia-149543	jianpujia	薛之谦		动物世界钢琴简谱_薛之谦演唱-免费下载-简谱之家
王子公主钢琴.txt	王子公主钢琴	jianpujia-149547	jianpujia	薛之谦 张信哲		王子公主钢琴简谱_薛之谦_张信哲演唱-免费下载-简谱之家
暧昧钢琴.txt	暧昧钢琴	jianpujia-149618	jianpujia	薛之谦		暧昧钢琴简谱_薛之谦演唱-免费下载-简谱之家
天黑黑钢琴.txt	天黑黑钢琴	jianpujia-149626	jianpujia	邓丽君		天黑黑钢琴简谱_邓丽君演唱-免费下载-简谱之家
北国之春钢琴.txt	北国之春钢琴	jianpujia-149644	jianpujia	邓丽君		北国之春钢琴简谱_邓丽君演唱-免费下载-简谱之家
木瓜恰恰恰钢琴.txt	木瓜恰恰恰钢琴	jianpujia-149655	jianpujia		儿歌	木瓜恰恰恰钢琴简谱_儿歌演唱-免费下载-简谱之家
为了遇见你钢琴.txt	为了遇见你钢琴	jianpujia-149662	jianpujia	薛之谦		为了遇见你钢琴简谱_薛之谦演唱-免费下载-简谱之家
我害怕钢琴.txt	我害怕钢琴	jianpujia-149708	jianpujia	薛之谦		我害怕钢琴简谱_薛之谦演唱-免费下载-简谱之家
来日方长钢琴.txt	来日方长钢琴	jianpujia-149762	jianpujia	薛之谦 黄龄		来日方长钢琴简谱_薛之谦_黄龄演唱-免费下载-简谱之家
有没有钢琴.txt	有没有钢琴	jianpujia-149956	jianpujia	薛之谦		有没有钢琴简谱_薛之谦演唱-免费下载-简谱之家
就这样钢琴.txt	就这样钢琴	jianpujia-149960	jianpujia	李荣浩		就这样钢琴简谱_李荣浩演唱-免费下载-简谱之家
等我回家钢琴.txt	等我回家钢琴	jianpujia-149977	jianpujia	薛之谦		等我回家钢琴简谱_薛之谦演唱-免费下载-简谱之家
夏至未至钢琴.txt	夏至未至钢琴	jianpujia-149986	jianpujia	胡夏		夏至未至钢琴简谱_胡夏演唱-免费下载-简谱之家
深深爱过你钢琴.txt	深深爱过你钢琴	jianpujia-150016	jianpujia	薛之谦		深深爱过你钢琴简谱_薛之谦演唱-免费下载-简谱之家
旅行钢琴.txt	旅行钢琴	jianpujia-150100	jianpujia	许巍		旅行钢琴简谱_许巍演唱-免费下载-简谱之家
裙姊钢琴.txt	裙姊钢琴	jianpujia-150115	jianpujia	李荣浩		裙姊钢琴简谱_李荣浩演唱-免费下载-简谱之家
方圆几里钢琴.txt	方圆几里钢琴	jianpujia-150136	jianpujia	薛之谦		方圆几里钢琴简谱_薛之谦演唱-免费下载-简谱之家
生日快乐完整好听版钢琴.txt	生日快乐完整好听版钢琴	jianpujia-150149	jianpujia		儿歌	生日快乐完整好听版钢琴简谱_儿歌演唱-免费下载-简谱之家
燕归巢钢琴.txt	燕归巢钢琴	jianpujia-150162	jianpujia	许嵩		燕归巢钢琴简谱_许嵩演唱-免费下载-简谱之家
将军令钢琴.txt	将军令钢琴	jianpujia-150237	jianpujia	五月天		将军令钢琴简谱_五月天演唱-免费下载-简谱之家
断桥残雪钢琴.txt	断桥残雪钢琴	jianpujia-150254	jianpujia	许嵩		断桥残雪钢琴简谱_许嵩演唱-免费下载-简谱之家
冷雨夜钢琴.txt	冷雨夜钢琴	jianpujia-150255	jianpujia	Beyond		冷雨夜钢琴简谱_Beyond演唱-免费下载-简谱之家
Beyond_Rangoon_Waters_of_Irrawaddy钢琴.txt	Beyond_Rangoon_Waters_of_Irrawaddy钢琴	jianpujia-150279	jianpujia	马克西姆		Beyond_Rangoon_Waters_of_Irrawaddy钢琴简谱_马克西姆演唱-免费下载-简谱之家
一半钢琴.txt	一半钢琴	jianpujia-150281	jianpujia	薛之谦		一半钢琴简谱_薛之谦演唱-免费下载-简谱之家
好好钢琴.txt	好好钢琴	jianpujia-150317	jianpujia	五月天		好好(想把你写成一首歌)钢琴简谱_五月天演唱-免费下载-简谱之家
恭喜恭喜钢琴.txt	恭喜恭喜钢琴	jianpujia-150326	jianpujia	邓丽君		恭喜恭喜钢琴简谱_邓丽君演唱-免费下载-简谱之家
